title,price_text,price,category,city,location,type_transaction,rooms,post_time,post_date,post_month,post_year
Appartement s+4 a ezzahra,380000 DT,380000,3,Ben arous,Ezzahra,1,4,5/15/25 17:52,05-15-25,5,2025
A louer 📍 Mégrine coteaux s+4,1800 DT,1800,4,Ben arous,Mégrine,0,4,5/15/25 17:52,05-15-25,5,2025
Appartement haut standing s2,850 DT,850,0,Ben arous,Radès,0,2,4/24/25 9:34,04-24-25,4,2025
appartement s+3,280 DT,280,1,Ben arous,Ezzahra,1,3,4/16/25 21:35,04-16-25,4,2025
Apparemment S+2,600 DT,600,0,Ben arous,El Mourouj,0,2,3/13/25 10:04,03-13-25,3,2025
appartement s+3,1600 DT,1600,4,Ben arous,Mégrine,0,3,2/3/25 15:29,02-03-25,2,2025
S1 50m2 propriétaire Denden,106000 DT,106000,1,Manouba,Denden,1,1,12/16/25 9:26,12-16-25,12,2025
Vente S+3 à Manouba,260000 DT,260000,1,Manouba,Manouba Ville,1,3,10/6/25 13:34,10-06-25,10,2025
Appartement S+3 – 133 m² – La Manouba,413000 DT,413000,1,Manouba,Manouba Ville,1,3,10/3/25 23:26,10-03-25,10,2025
Appartement S3 à La Manouba,330000 DT,330000,1,Manouba,Manouba Ville,1,3,5/8/25 13:25,05-08-25,5,2025
🔑 : Appartement S+2 📍 : Manouba,750 DT,750,0,Manouba,Manouba Ville,0,2,3/18/25 12:51,03-18-25,3,2025
A louer étage de villa s2 à manouba,950 DT,950,4,Manouba,Manouba Ville,0,2,3/6/25 14:54,03-06-25,3,2025
A vendre des appartements S+2 direct promoteur à Manouba,260000 DT,260000,1,Manouba,Manouba Ville,1,2,3/6/25 14:53,03-06-25,3,2025
A vendre duplex s2 à Oued elil,220000 DT,220000,1,Manouba,Oued Ellil,1,2,3/6/25 14:53,03-06-25,3,2025
A vendre appartement s3 hst à manouba,370000 DT,370000,1,Manouba,Manouba Ville,1,3,3/6/25 14:52,03-06-25,3,2025
A vendre appartement s2 à Manouba,180000 DT,180000,1,Manouba,Manouba Ville,1,2,3/6/25 14:52,03-06-25,3,2025
à vendre appartement s3 à manouba,315000 DT,315000,1,Manouba,Manouba Ville,1,3,3/6/25 14:52,03-06-25,3,2025
Appartement S+1 au Manouba,700 DT,700,0,Manouba,Manouba Ville,0,1,2/4/25 15:51,02-04-25,2,2025
Appartement S+1 meublé 📍 Manouba,850 DT,850,0,Manouba,Manouba Ville,0,1,1/22/25 11:11,01-22-25,1,2025
Appartement S+2 bien meublé,450 DT,450,0,Kairouan,Kairouan Sud,0,2,2/22/26 13:34,02-22-26,2,2026
Villa S 2 avec piscine à vendre à Tezdaine Djerba ZA,365000 DT,365000,3,Medenine,Djerba-Houmt Souk,1,2,12/8/25 21:37,12-08-25,12,2025
Villa S+4 avec Piscine Privée à louer à l'année– Djerba Mido,2500 DT,2500,4,Medenine,Djerba - Midoun,0,4,11/8/25 14:48,11-08-25,11,2025
Villa S 2 avec piscine à vendre à Tezdaine Djerba ZA,400000 DT,400000,3,Medenine,Djerba - Midoun,1,2,8/18/25 13:41,08-18-25,8,2025
À VENDRE En Exclusivité S+2 à Ennaser 2,315000 DT,315000,1,Ariana,Ennasr,1,2,3/23/26 9:50,03-23-26,3,2026
A louer un appartement S+1 à Ennaser,1000 DT,1000,0,Ariana,Ennasr,0,1,3/23/26 9:50,03-23-26,3,2026
À louer En Exclusivité Appartement S+2 vide à Ennaser 2.,1400 DT,1400,0,Ariana,Ennasr,0,2,3/23/26 9:50,03-23-26,3,2026
À louer Appartement S+2 avec jardin et terrasse – Menzah 9B,1700 DT,1700,0,Ariana,Menzah,0,2,3/23/26 9:50,03-23-26,3,2026
Apt S1 meublé spacieux pour étranger,1200 DT,1200,0,Ariana,Ennasr,0,2,3/22/26 23:10,03-22-26,3,2026
Particulier L Apt S2 ht standing Ennasr2 à l'année,1600 DT,1600,1,Ariana,Ennasr,1,2,3/22/26 23:10,03-22-26,3,2026
ENNASR 2 : APPARTEMENT S+1 À LOUER,850 DT,850,0,Ariana,Ennasr,0,1,3/22/26 16:16,03-22-26,3,2026
MENZAH 9 C : APPARTEMENT S+1 RICHEMENT MEUBLÉE À LOUER,1500 DT,1500,0,Ariana,Menzah,0,1,3/22/26 16:16,03-22-26,3,2026
EL MENZAH 7 BIS – APPARTEMENTS S+3 À VENDRE,390000 DT,390000,1,Ariana,Menzah,1,3,3/22/26 16:16,03-22-26,3,2026
RIADH EL ANDALOUS : APPARTEMENT S +1 A LOUER,850 DT,850,0,Ariana,Ghazela,0,1,3/22/26 16:15,03-22-26,3,2026
Très luxueux appartement S2 meublé à Soukra parc,630000 DT,630000,1,Ariana,La Soukra,1,2,3/22/26 10:50,03-22-26,3,2026
Pour étranger S+1 meublé Ennasr2,1200 DT,1200,0,Ariana,Ennasr,0,1,3/21/26 13:43,03-21-26,3,2026
Excellent S2 meublé Pour étranger Ennasr2,1600 DT,1600,0,Ariana,Ennasr,0,2,3/21/26 13:42,03-21-26,3,2026
ENNASR 2 : S+1 RICHEMENT MEUBLÉ À LOUER,1100 DT,1100,0,Ariana,Ennasr,0,1,3/21/26 10:49,03-21-26,3,2026
GHAZELA : APPARTEMENT S+3 A VENDRE,355000 DT,355000,1,Ariana,Ghazela,1,3,3/21/26 10:49,03-21-26,3,2026
ARIANA ESSOUGHRA: RDC DE VILLA S+3 MEUBLÉ JAMAIS,1600 DT,1600,0,Ariana,Ghazela,0,3,3/21/26 10:49,03-21-26,3,2026
📍 RIADH EL ANDALOUS : APPARTEMENT S +3 A,380000 DT,380000,1,Ariana,Ghazela,1,3,3/21/26 10:49,03-21-26,3,2026
S+1 meublé 450 dinars par semaine a soukra,450 DT,450,0,Ariana,La Soukra,0,1,3/20/26 15:34,03-20-26,3,2026
S+1 totalement meublé a soukra,500 DT,500,0,Ariana,La Soukra,0,1,3/20/26 15:34,03-20-26,3,2026
Luxueux S+2 meublé a Soukra 95 d/j,90 DT,90,0,Ariana,La Soukra,0,2,3/20/26 15:34,03-20-26,3,2026
S+2 meublé a tunis la soukra 85 d/j,85 DT,85,4,Ariana,Ariana Ville,0,2,3/20/26 15:34,03-20-26,3,2026
Propriétaire L S2 meublé excellent pr étranger à l'année,1600 DT,1600,0,Ariana,Ennasr,0,2,3/20/26 10:16,03-20-26,3,2026
"Appartement "" MARIA "" S+3",400000 DT,400000,1,Ariana,Ennasr,1,3,3/19/26 23:22,03-19-26,3,2026
À louer – Appart S+2 meublé et spacieux à Ennasr 2,1700 DT,1700,0,Ariana,Ennasr,0,2,3/19/26 15:23,03-19-26,3,2026
A louer S+1 richement meublé Menzah 9c,1500 DT,1500,0,Ariana,Menzah,0,1,3/19/26 10:43,03-19-26,3,2026
En Exclusivité A louer un appartement S+1 à Ennaser,1000 DT,1000,0,Ariana,Ennasr,0,1,3/19/26 10:43,03-19-26,3,2026
A louer un luxueux S+1 Jamais habité à Menzah 9c,1100 DT,1100,0,Ariana,Menzah,0,1,3/19/26 10:43,03-19-26,3,2026
A louer un appartement S+1 à cité Ennasr,730 DT,730,0,Ariana,Ennasr,0,1,3/19/26 10:43,03-19-26,3,2026
ENNASR 1 : APPARTEMENT S+2 A LOUER AVEC JARDIN,1500 DT,1500,0,Ariana,Ennasr,0,2,3/19/26 1:07,03-19-26,3,2026
Particulier L S2 meublé excellent pr étranger Ennasr2,1600 DT,1600,0,Ariana,Ennasr,0,2,3/18/26 18:58,03-18-26,3,2026
Location S+1 meublé pour étranger,1200 DT,1200,0,Ariana,Ennasr,0,1,3/18/26 18:58,03-18-26,3,2026
MENZAH 9 C : APPARTEMENT S+2 À LOUER,1460 DT,1460,0,Ariana,Menzah,0,2,3/18/26 10:59,03-18-26,3,2026
à Louer S+1 richement meublé Menzah 9c,1600 DT,1600,0,Ariana,Menzah,0,1,3/18/26 9:29,03-18-26,3,2026
Appartement S+3 avec grande terrasse à La Soukra,2300 DT,2300,0,Ariana,La Soukra,0,3,3/17/26 12:24,03-17-26,3,2026
📍 À louer à Menzah9C : S+2 meublé,1600 DT,1600,0,Ariana,Menzah,0,2,3/17/26 9:27,03-17-26,3,2026
À louer S+1 meublé – Menzah 6,1700 DT,1700,0,Ariana,Ennasr,0,1,3/17/26 9:27,03-17-26,3,2026
A vendre un appartement s+3 retapé à cité Ennasr,395000 DT,395000,1,Ariana,Ennasr,1,3,3/17/26 9:27,03-17-26,3,2026
À louer En exclusivité Un très bel appartement S+1 à Ennasr,950 DT,950,0,Ariana,Ennasr,0,1,3/17/26 9:26,03-17-26,3,2026
Particulier L Apt S2 meublé à l'année,1600 DT,1600,0,Ariana,Ennasr,0,2,3/16/26 19:18,03-16-26,3,2026
A Vendre Appartement S+2 Haut Standing à Nouvelle Soukra,465000 DT,465000,1,Ariana,La Soukra,1,2,3/16/26 16:54,03-16-26,3,2026
RIADH EL ANDALOUS: UNE BELLE VILLA S+5 À VENDRE,1280000 DT,1280000,3,Ariana,Ghazela,1,5,3/16/26 9:20,03-16-26,3,2026
S+1 Meublé Ennaser 2 avec P.Parking au sous sol,1200 DT,1200,0,Ariana,Ennasr,0,1,3/15/26 23:52,03-15-26,3,2026
ENNASR 2 : S+1 RICHEMENT MEUBLÉ A LOUER,1200 DT,1200,0,Ariana,Ennasr,0,1,3/15/26 12:24,03-15-26,3,2026
📍MENZAH 7 BIS : APPART S+4 DE 190 M2 À VENDRE,380000 DT,380000,1,Ariana,Menzah,1,4,3/15/26 11:01,03-15-26,3,2026
ENNASR 2 – Élégant Appartement S+2 avec Jardin Privatif,480000 DT,480000,1,Ariana,Ennasr,1,2,3/15/26 11:01,03-15-26,3,2026
ENNASR 2 : S+3 A LOUER,1700 DT,1700,0,Ariana,Ennasr,0,3,3/13/26 13:46,03-13-26,3,2026
ENNASR 2 : APPARTEMENT S+3 À LOUER,2000 DT,2000,0,Ariana,Ennasr,0,3,3/13/26 13:46,03-13-26,3,2026
Excellent Apt S1 Ennasr2 bien placé.,1200 DT,1200,0,Ariana,Ennasr,0,1,3/12/26 19:26,03-12-26,3,2026
ENNASR 2 : S+1 RICHEMENT MEUBLÉ A LOUER,1320 DT,1320,0,Ariana,Ennasr,0,1,3/12/26 10:02,03-12-26,3,2026
Propriétaire L S2 Ennasr2 meublé à l'année pour étranger,1600 DT,1600,0,Ariana,Ennasr,0,2,3/11/26 19:20,03-11-26,3,2026
Studio meublé,880 DT,880,0,Ariana,Ariana Ville,0,0,3/11/26 18:14,03-11-26,3,2026
A louer une villa s+5,3000 DT,3000,4,Ariana,La Soukra,0,5,3/11/26 15:02,03-11-26,3,2026
Villa S+4 à rénover – El Menzah 4,1680000 DT,1680000,3,Ariana,Menzah,1,4,3/11/26 15:02,03-11-26,3,2026
ENNASR 1 – S+4 À VENDRE,420000 DT,420000,1,Ariana,Ennasr,1,4,3/11/26 12:06,03-11-26,3,2026
📍ENNASR 2 : APPARTEMENT S+2 DE HST A LOUER,1600 DT,1600,0,Ariana,Ennasr,0,2,3/11/26 12:06,03-11-26,3,2026
ENNASR 2 : APPARTEMENT S+1 A VENDRE,225000 DT,225000,1,Ariana,Ennasr,1,1,3/11/26 12:06,03-11-26,3,2026
📍ENNASR 2 : APPARTEMENT S+2 À LOUER,1200 DT,1200,0,Ariana,Ennasr,0,2,3/11/26 12:06,03-11-26,3,2026
jolie s2 a louer,700 DT,700,0,Ariana,Manar,0,2,3/10/26 15:36,03-10-26,3,2026
Superbe Duplex S+4 avec jardin à La Soukra,3200 DT,3200,4,Ariana,La Soukra,0,4,3/10/26 15:36,03-10-26,3,2026
ENNASR 1 – S+3 Haut Standing A VENDRE,470000 DT,470000,0,Ariana,Ennasr,0,3,3/9/26 10:24,03-09-26,3,2026
📍BORJ LOUZIR BEHI EL ADGHAM: un rdv S+2 A VENDRE U,170000 DT,170000,1,Ariana,Borj Louzir,1,2,3/9/26 10:24,03-09-26,3,2026
ENNASR 2: S+4 SPACIEUX A VENDRE,570000 DT,570000,1,Ariana,Ennasr,1,4,3/9/26 10:24,03-09-26,3,2026
ENNASR 2 : APPARTEMENT S+3 MEUBLÉ À LOUER,2400 DT,2400,0,Ariana,Ennasr,0,3,3/9/26 9:32,03-09-26,3,2026
JARDINS D’EL MENZAH 2 : APPARTEMENT S+4 A LOUER,1750 DT,1750,0,Ariana,Jardins D'el Menzah,0,4,3/9/26 9:32,03-09-26,3,2026
📍MENZAH 9C : S+1 A LOUER,1100 DT,1100,0,Ariana,Menzah,0,1,3/9/26 9:32,03-09-26,3,2026
S1 meublé Ennasr2 haut standing pour étranger,1200 DT,1200,0,Ariana,Ennasr,0,1,3/8/26 19:57,03-08-26,3,2026
RIADH EL ANDALOUS – S+3 À VENDRE,406000 DT,406000,1,Ariana,Ghazela,1,3,3/8/26 16:51,03-08-26,3,2026
jolie studio a louer,600 DT,600,4,Ariana,Manar,0,0,3/7/26 10:53,03-07-26,3,2026
jolie s2 meublée a louer,1300 DT,1300,0,Ariana,Manar,0,2,3/7/26 10:50,03-07-26,3,2026
BORJ BACCOUCHE ( EN FACE CETRE URBAIN NORD ) APPARTEMENT S+1,1200 DT,1200,0,Ariana,Ariana Ville,0,1,3/7/26 8:45,03-07-26,3,2026
ENNASR 2 : S+3 À VENDRE,430000 DT,430000,1,Ariana,Ennasr,1,3,3/7/26 8:45,03-07-26,3,2026
jolie s0 a louer,650 DT,650,0,Ariana,Menzah,0,0,3/6/26 12:37,03-06-26,3,2026
jolie appartement s2,800 DT,800,0,Ariana,Manar,0,2,3/6/26 10:52,03-06-26,3,2026
a vendre un appartement S+2 à El Menzah 9C,0 DT,0,1,Ariana,Menzah,1,2,3/5/26 9:34,03-05-26,3,2026
ENNASR 2: S+1 RICHEMENT MEUBLÉ À LOUER,1050 DT,1050,0,Ariana,Ennasr,0,1,3/5/26 1:47,03-05-26,3,2026
MENZAH 6 : APPARTEMENT S+3 TOTALEMENT RÉNOVÉ A LOUER,1900 DT,1900,0,Ariana,Menzah,0,3,3/5/26 1:46,03-05-26,3,2026
A Louer etage de villa s+2 à Riadh Andalouse,900 DT,900,0,Ariana,Ariana Ville,0,2,3/4/26 16:37,03-04-26,3,2026
A Louer Appartement S+3 à El Manar 2,1200 DT,1200,0,Ariana,Manar,0,3,3/4/26 16:37,03-04-26,3,2026
A louer appartement S+1 à Ennasr,950 DT,950,0,Ariana,Ennasr,0,1,3/4/26 16:37,03-04-26,3,2026
A Louer Appartement S+2 à (Cité Noor Jaafar),600 DT,600,0,Ariana,Ghazela,0,2,3/4/26 16:37,03-04-26,3,2026
Appartement S4 Meublé à Centre Urbain Nord,3800 DT,3800,0,Ariana,Ariana Ville,0,4,3/4/26 16:37,03-04-26,3,2026
a Louer appartement S+3 à Ennasr,1500 DT,1500,0,Ariana,Ennasr,0,3,3/4/26 16:37,03-04-26,3,2026
À louer en exclusivité Un app S+2 jamais habité à La Soukra,1600 DT,1600,0,Ariana,La Soukra,0,2,3/3/26 9:14,03-03-26,3,2026
"A Vendre Appartement S+3 Haut Standing à Soukra, Tunis",816000 DT,816000,1,Ariana,La Soukra,1,3,3/2/26 16:44,03-02-26,3,2026
"A Vendre Appartement S+2 Avec Jardin à Soukra, Tunis",592000 DT,592000,1,Ariana,La Soukra,1,2,3/2/26 16:44,03-02-26,3,2026
A vendre appartement s+2,150000 DT,150000,1,Ariana,Borj Louzir,1,2,3/2/26 10:30,03-02-26,3,2026
Avendre appartement haut standing S+3 A CITE ELGHAZELA,555000 DT,555000,1,Ariana,Ghazela,1,3,3/2/26 10:30,03-02-26,3,2026
📍ENNASR 2 : APPARTEMENT S+4 HS A LOUER,2800 DT,2800,0,Ariana,Ennasr,0,4,3/2/26 8:55,03-02-26,3,2026
LA SOUKRA : JOLIE S+2 A VENDRE,405000 DT,405000,1,Ariana,La Soukra,1,2,3/1/26 10:07,03-01-26,3,2026
jolie s3 a vendre,275000 DT,275000,1,Ariana,Manar,1,3,2/27/26 12:56,02-27-26,2,2026
jolie étage de villa s3 a louer,1500 DT,1500,4,Ariana,Menzah,0,3,2/27/26 12:56,02-27-26,2,2026
étage de villa s4,1600 DT,1600,4,Ariana,Manar,0,4,2/27/26 12:55,02-27-26,2,2026
jolie appartement s3 a louer,2300 DT,2300,0,Ariana,Menzah,0,3,2/27/26 12:55,02-27-26,2,2026
Villa s5 avec piscine à La Soukra MVL0080,5000 DT,5000,4,Ariana,La Soukra,0,5,2/26/26 19:11,02-26-26,2,2026
jolie s0 a louer meubleé,750 DT,750,0,Ariana,Manar,0,0,2/24/26 11:07,02-24-26,2,2026
Jolie appartement s2 a louer,1650 DT,1650,0,Ariana,Menzah,0,2,2/24/26 11:07,02-24-26,2,2026
RIADH EL ANDALOUS : APPARTEMENT S+4 AU REZ-DE-CHAUSSÉE À VEN,480000 DT,480000,1,Ariana,Ghazela,1,4,2/24/26 9:03,02-24-26,2,2026
JARDINS D'EL MENZAH 2 :APPARTEMENT S+0 A VENDRE,160000 DT,160000,1,Ariana,Jardins D'el Menzah,1,0,2/24/26 9:02,02-24-26,2,2026
À vendre appartement S+2 au 1er étage – Résidence gardée ave,125000 DT,125000,1,Ariana,Borj Louzir,1,2,2/23/26 15:50,02-23-26,2,2026
Appartement s3 meublé à La Soukra MAL2141,2200 DT,2200,0,Ariana,La Soukra,0,3,2/21/26 12:57,02-21-26,2,2026
Appartement s3 à La Soukra MAL2144,2200 DT,2200,0,Ariana,La Soukra,0,3,2/21/26 10:59,02-21-26,2,2026
MENZAH 9C : S+1 A LOUER,1200 DT,1200,0,Ariana,Menzah,0,1,2/21/26 10:59,02-21-26,2,2026
GHAZELA : APPARTEMENT S+3 À VENDRE,440000 DT,440000,1,Ariana,Ghazela,1,3,2/21/26 10:58,02-21-26,2,2026
ENNASR 2: APPARTEMENT S+1 MEUBLÉ À LOUER,1450 DT,1450,0,Ariana,Ennasr,0,1,2/21/26 10:58,02-21-26,2,2026
RIADH EL ANDALOUS : APPARTEMENT S+3 AU REZ-DE-CHAUSSÉE À VEN,355000 DT,355000,1,Ariana,Ghazela,1,3,2/21/26 8:44,02-21-26,2,2026
ENNASR 2 : OPPORTUNITÉ APPARTEMENT S+1 A VENDRE,170000 DT,170000,1,Ariana,Ennasr,1,1,2/19/26 14:40,02-19-26,2,2026
A Louer en exclusivité un appartement S+2 à Menzah 9c,1350 DT,1350,0,Ariana,Menzah,0,2,2/19/26 9:14,02-19-26,2,2026
À louer un S+1 (Vide) haut standing à Menzah 9C,1200 DT,1200,0,Ariana,Menzah,0,1,2/19/26 9:14,02-19-26,2,2026
Particulier L S1 meublé pour étranger à l'année,1200 DT,1200,0,Ariana,Ennasr,0,1,2/18/26 3:07,02-18-26,2,2026
À LOUER Villa S+4 à La Soukra,3700 DT,3700,4,Ariana,La Soukra,0,4,2/17/26 22:21,02-17-26,2,2026
A vendre villa s4 a la Soukra,1500000 DT,1500000,3,Ariana,La Soukra,1,4,2/17/26 15:42,02-17-26,2,2026
Appartement s3 à La Soukra MAL4164,1750 DT,1750,0,Ariana,La Soukra,0,3,2/17/26 14:00,02-17-26,2,2026
jolie s+3 a vendre,275000 DT,275000,1,Ariana,Manar,1,3,2/17/26 11:12,02-17-26,2,2026
À louer un S+1 (Vide) haut standing,1100 DT,1100,0,Ariana,Menzah,0,1,2/17/26 11:07,02-17-26,2,2026
jolie s+1 a louer,650 DT,650,0,Ariana,Ennasr,0,1,2/17/26 10:15,02-17-26,2,2026
jolie s+1 a louer,600 DT,600,4,Ariana,Manar,0,1,2/17/26 10:15,02-17-26,2,2026
jolie studio s+0 a louer,570 DT,570,4,Ariana,Ennasr,0,0,2/17/26 10:15,02-17-26,2,2026
Particulier L Excellent S2 meublé pour étranger,1600 DT,1600,0,Ariana,Ennasr,0,2,2/16/26 21:40,02-16-26,2,2026
maison s2 à raoued,220000 DT,220000,3,Ariana,Ariana Ville,1,2,2/16/26 15:07,02-16-26,2,2026
jolie s+1,1100 DT,1100,0,Ariana,Manar,0,1,2/16/26 12:27,02-16-26,2,2026
jolie s+0 spacieux a louer a Manar 1,700 DT,700,0,Ariana,Manar,0,0,2/16/26 12:26,02-16-26,2,2026
jolie s+2 a louer,800 DT,800,0,Ariana,Manar,0,2,2/16/26 12:26,02-16-26,2,2026
jolie s+2 a el manezh 9,900 DT,900,0,Ariana,Menzah,0,2,2/16/26 12:06,02-16-26,2,2026
A Louer Appartement S+1 Meublé à Jardin d'el Menzah 2,1100 DT,1100,0,Ariana,Jardins D'el Menzah,0,1,2/16/26 12:05,02-16-26,2,2026
jolie villa s+3 a menzah 8,1800 DT,1800,4,Ariana,Menzah,0,3,2/16/26 12:05,02-16-26,2,2026
appartement s2 à borj louzir,250000 DT,250000,1,Ariana,Borj Louzir,1,2,2/16/26 12:05,02-16-26,2,2026
A Louer Appartement S+3 HS à Jardin d'el Menzah 2,2000 DT,2000,0,Ariana,Jardins D'el Menzah,0,3,2/16/26 11:37,02-16-26,2,2026
A Louer Appartement S+1 à Jardin d'el Menzah 2,1000 DT,1000,0,Ariana,Jardins D'el Menzah,0,1,2/16/26 11:37,02-16-26,2,2026
A Louer Appartement S+2 avec jardin à cité Ennasr,1550 DT,1550,0,Ariana,Ennasr,0,2,2/16/26 11:37,02-16-26,2,2026
A Louer Appartement S+1 HS à Menzah 9C,1100 DT,1100,0,Ariana,Menzah,0,1,2/16/26 11:37,02-16-26,2,2026
A louer un appartement s+1 à Ennasr,1100 DT,1100,1,Ariana,Ennasr,1,1,2/16/26 9:22,02-16-26,2,2026
jolie s+3 a vendre,285000 DT,285000,1,Ariana,Manar,1,3,2/14/26 17:14,02-14-26,2,2026
jolie s+2 a vendre,195 DT,195,1,Ariana,Manar,1,2,2/14/26 17:14,02-14-26,2,2026
jolie s+1 a louer haut standing,1300 DT,1300,0,Ariana,Menzah,0,1,2/14/26 14:23,02-14-26,2,2026
jolie s+0 a louer,750 DT,750,0,Ariana,Menzah,0,0,2/14/26 14:23,02-14-26,2,2026
Une villa s5 avec piscine à la soukra,6500 DT,6500,4,Ariana,La Soukra,0,5,2/14/26 13:23,02-14-26,2,2026
jolie s+1 a louer,750 DT,750,0,Ariana,Menzah,0,1,2/13/26 13:46,02-13-26,2,2026
jolie s+2 a louer,900 DT,900,0,Ariana,Menzah,0,2,2/13/26 12:36,02-13-26,2,2026
jolie s+4,1600 DT,1600,4,Ariana,Manar,0,4,2/12/26 15:29,02-12-26,2,2026
jolie s+1 a louer,800 DT,800,0,Ariana,Menzah,0,1,2/12/26 15:29,02-12-26,2,2026
jolie s1 a louer,1300 DT,1300,0,Ariana,Menzah,0,1,2/12/26 15:29,02-12-26,2,2026
jolie s 3 a louer,1100 DT,1100,0,Ariana,Manar,0,3,2/12/26 15:29,02-12-26,2,2026
Excellent Apt S2 meublé Ennasr2 pr étranger à l'année,1600 DT,1600,0,Ariana,Ennasr,0,2,2/12/26 9:46,02-12-26,2,2026
jolie s +4,1600 DT,1600,4,Ariana,Manar,0,4,2/11/26 14:39,02-11-26,2,2026
jolie s+2 meublée a louer,800 DT,800,0,Ariana,Manar,0,2,2/11/26 13:19,02-11-26,2,2026
jolie duplexe s2,1350 DT,1350,4,Ariana,Menzah,0,2,2/11/26 12:04,02-11-26,2,2026
jolie s1 a jardin Del menzah 2,950 DT,950,0,Ariana,Jardins D'el Menzah,0,1,2/11/26 12:04,02-11-26,2,2026
jolie s+2 a louer,1300 DT,1300,0,Ariana,Manar,0,2,2/11/26 12:04,02-11-26,2,2026
jolie s +2 a manar 1,1100 DT,1100,0,Ariana,Manar,0,2,2/11/26 12:03,02-11-26,2,2026
A vendre Un Appartement S+2 Situé à Nouvelle-Soukra,0 DT,0,1,Ariana,La Soukra,1,2,2/11/26 10:09,02-11-26,2,2026
CITÉ EL GHAZELLA : UN JOLIE APPARTEMENT S+2 A VENDRE,400000 DT,400000,1,Ariana,Ghazela,1,2,2/11/26 8:01,02-11-26,2,2026
GHAZELLA – VILLA S+5 À VENDRE SUR DEUX NIVEAUX À RÉNOVER,680000 DT,680000,3,Ariana,Ghazela,1,5,2/11/26 8:01,02-11-26,2,2026
ENNASR 1: APPARTEMENT S+3 À VENDRE,470000 DT,470000,1,Ariana,Ennasr,1,3,2/11/26 8:00,02-11-26,2,2026
jolie s+1 a louer,1100 DT,1100,0,Ariana,Manar,0,1,2/10/26 16:31,02-10-26,2,2026
jolie s+2 a louer,900 DT,900,0,Ariana,Menzah,0,2,2/10/26 16:31,02-10-26,2,2026
jolie s+2 a louer,1000 DT,1000,0,Ariana,Manar,0,2,2/10/26 16:31,02-10-26,2,2026
A Vendre Appartement S+2 à Jardin d'el Menzah,270000 DT,270000,1,Ariana,Jardins D'el Menzah,1,2,2/10/26 12:17,02-10-26,2,2026
S1 MEUBLÉ ENNASR2 EXCELLENT POUR ÉTRANGER,1200 DT,1200,0,Ariana,Ennasr,0,1,2/10/26 10:50,02-10-26,2,2026
NOUVELLE ARIANA : APPART S+2 À VENDRE,180000 DT,180000,1,Ariana,Ariana Ville,1,2,2/9/26 16:20,02-09-26,2,2026
jolie s+1 meublée a manar 2,1100 DT,1100,0,Ariana,Manar,0,1,2/9/26 14:35,02-09-26,2,2026
jolie s+2 meublée,1500 DT,1500,0,Ariana,Manar,0,2,2/9/26 14:00,02-09-26,2,2026
A Louer Appartement S+3 HS à Jardin d'el Menzah 2,2000 DT,2000,0,Ariana,Jardins D'el Menzah,0,3,2/9/26 11:07,02-09-26,2,2026
A Vendre Appartement S+3 HS à Menzah 9C,575000 DT,575000,1,Ariana,Menzah,1,3,2/9/26 11:07,02-09-26,2,2026
À louer : Studio S+1 à Mnihla – Ariana,450 DT,450,4,Ariana,Mnihla,0,0,2/9/26 9:56,02-09-26,2,2026
Appartement s2 à La Soukra MAL2131,1650 DT,1650,0,Ariana,La Soukra,0,2,2/5/26 18:52,02-05-26,2,2026
Appartement s1 meublé à La Soukra MAL2130,2200 DT,2200,0,Ariana,La Soukra,0,1,2/5/26 18:52,02-05-26,2,2026
studio s+1 a louer,650 DT,650,0,Ariana,Manar,0,0,2/4/26 23:05,02-04-26,2,2026
Appartement s3 à La Soukra MAL4346,2000 DT,2000,0,Ariana,La Soukra,0,3,2/4/26 12:39,02-04-26,2,2026
jolie s+2 a louer,800 DT,800,0,Ariana,Menzah,0,2,2/4/26 12:37,02-04-26,2,2026
"Triplex d'Exception à Ariana Cité El Ghazela : Duplex S+4, A",360000 DT,360000,0,Ariana,Raoued,0,4,2/4/26 12:37,02-04-26,2,2026
jolie s+2 a manar 2,850 DT,850,0,Ariana,Manar,0,2,2/3/26 13:18,02-03-26,2,2026
jolie s+4 a louer,2500 DT,2500,4,Ariana,Manar,0,4,2/3/26 13:17,02-03-26,2,2026
jolie s+4 a louer,1600 DT,1600,4,Ariana,Manar,0,4,2/3/26 13:17,02-03-26,2,2026
jolie etage s+4,1500 DT,1500,4,Ariana,Menzah,0,4,2/3/26 11:30,02-03-26,2,2026
Appartement s1 meublé à La Soukra MAL1935,1600 DT,1600,0,Ariana,La Soukra,0,1,2/2/26 17:00,02-02-26,2,2026
Appartement s2 meublé à La Soukra MAL1040,2500 DT,2500,0,Ariana,La Soukra,0,2,2/2/26 17:00,02-02-26,2,2026
A Vendre Appartement S+3 SPACIEUX à Jardin d'el Menzah 2,400000 DT,400000,1,Ariana,Jardins D'el Menzah,1,3,2/2/26 14:32,02-02-26,2,2026
RIADH EL ANDALOUS : APPARTEMENT S+4 AU REZ-DE-CHAUSSÉE À VEN,480000 DT,480000,1,Ariana,Ghazela,1,4,1/31/26 22:49,01-31-26,1,2026
Superbe Duplex S+4 avec jardin à La Soukra,3200 DT,3200,4,Ariana,La Soukra,0,3,1/31/26 22:49,01-31-26,1,2026
